"","Time","Price"
"118",118,2633.94187735549
"119",119,2472.35403563475
"120",120,2418.390804187
"121",121,2652.83066631023
"122",122,2487.35526089359
"123",123,2495.93614702626
"124",124,2724.30693541576
"125",125,2619.28438398167
"126",126,2515.19214602242
"127",127,2870.10770398867
"128",128,2352.43602959043
"129",129,2383.37658404361
"130",130,2425.27634927491
"131",131,2259.47895913441
"132",132,2563.49407955035
"133",133,2585.34967173543
"134",134,2588.39849727202
"135",135,2155.25866695259
"136",136,2554.83673295104
"137",137,2682.07634009999
"138",138,2189.7891166095
"139",139,2943.04266004913
"140",140,2386.17950718394
"141",141,2145.5727997552
"142",142,2250.98028896787
"143",143,2218.95314463489
"144",144,2343.61053761634
"145",145,2386.32512886543
"146",146,2316.22239107323
"147",147,2381.24525151334
"148",148,2536.96818429617
"149",149,2093.09221574454
"150",150,2461.5797021493
"151",151,2322.93347871196
"152",152,1991.86054671149
"153",153,2448.13262543013
"154",154,2686.71850601244
"155",155,2524.75165556257
"156",156,2311.43680198454
"157",157,2218.42919882573
"158",158,2575.41839481262
"159",159,2456.86056778087
"160",160,2948.69228929542
"161",161,2415.89162510131
"162",162,2616.0381546714
"163",163,2866.700213667
"164",164,2381.5285907931
"165",165,2104.65549981782
"166",166,2530.48309547798
"167",167,2615.84099496342
"168",168,2179.60344260095
"169",169,1973.95379226575
"170",170,2586.60632847104
"171",171,2319.07218512142
"172",172,2347.06233493197
"173",173,2089.88002990898
"174",174,1945.15955738286
"175",175,2278.73299101783
"176",176,2309.78038360925
"177",177,2183.76363025059
"178",178,2720.65862532464
"179",179,2458.8579214595
"180",180,2267.78655476159
"181",181,2112.55061253317
"182",182,2305.08588073999
"183",183,1957.0341308439
"184",184,2450.04826570619
"185",185,2235.43569267022
"186",186,2325.6746209055
"187",187,2194.29738257595
"188",188,1809.28090012766
"189",189,1739.21959544189
"190",190,2098.4403462795
"191",191,1898.57567293641
"192",192,2216.11786700771
"193",193,2304.2306847737
"194",194,2157.04837467788
"195",195,2063.58408213925
"196",196,2409.91101553923
"197",197,1769.57089387421
"198",198,2072.19173276669
"199",199,2345.17432341508
"200",200,2022.48997010437
"201",201,1844.6904880611
"202",202,2387.13228933541
"203",203,2305.07898540989
"204",204,2123.55770826463
"205",205,2095.40512934071
"206",206,2103.75119634877
"207",207,2289.54246616826
"208",208,1869.21071079349
"209",209,2499.19271575838
"210",210,2115.33576423536
"211",211,1872.6832490708
"212",212,2127.13559239063
"213",213,2079.15333064505
"214",214,2433.36553098647
"215",215,2075.51577937173
"216",216,2209.82935949602
"217",217,2221.31617665064
"218",218,1902.09614472608
"219",219,1852.82085624069
"220",220,1703.93723453006
"221",221,2352.76684098551
"222",222,2190.14331332078
"223",223,2213.88212417503
"224",224,2476.26734020138
"225",225,1927.903828486
"226",226,2051.33644133019
"227",227,1967.61819232433
"228",228,1935.15430229508
"229",229,2030.89944718299
"230",230,1781.50721275223
"231",231,2018.64844749926
"232",232,1838.38064088177
"233",233,2144.90962302268
"234",234,1967.41643242308
"235",235,1927.29482816727
"236",236,2386.27172656316
"237",237,2272.97499312836
"238",238,2056.2450171254
"239",239,2399.98274580229
"240",240,2096.15508269409
"241",241,2116.97973284411
"242",242,2007.58859011748
"243",243,2310.24674014183
"244",244,1831.71699065819
"245",245,1805.96309142574
"246",246,2042.49267566303
"247",247,1737.92590316537
"248",248,1706.28743381314
"249",249,2021.8850746074
"250",250,1846.13870822307
"251",251,1948.72742940766
"252",252,2012.62486876336
"253",253,2043.88363544325
"254",254,1817.52401140891
"255",255,1829.79375412684
"256",256,1746.23793286648
"257",257,2120.59627608253
"258",258,1767.77682463188
"259",259,2179.76902447303
"260",260,1939.44629859794
"261",261,2083.56229590594
"262",262,1581.10618248978
"263",263,1761.63456477182
"264",264,1613.04723054673
"265",265,1670.33805718888
"266",266,1598.53932040913
"267",267,1519.51675829517
"268",268,1899.71882835281
"269",269,2164.56568415559
"270",270,1688.79567431654
"271",271,1606.28532456366
"272",272,2028.53544826286
"273",273,1928.83234093918
"274",274,1726.30359869603
"275",275,1695.31791644966
"276",276,1926.76008611563
"277",277,2096.91605182337
"278",278,1793.9191473037
"279",279,1873.92838759192
"280",280,2052.57084908904
"281",281,2181.95517710403
"282",282,1845.35778847137
"283",283,1939.57032470332
"284",284,1871.82304558645
"285",285,1631.59791339217
"286",286,1915.65032921
"287",287,1634.45536561487
"288",288,1800.81860143207
"289",289,1783.31227221054
"290",290,1932.26610288489
"291",291,1642.69701778042
"292",292,1923.56310161774
"293",293,1866.51735900054
"294",294,1815.21080593216
"295",295,1811.57134969067
"296",296,1797.46546618986
"297",297,1680.94117288715
"298",298,2057.89668087073
"299",299,1765.83007122634
"300",300,1877.52118599988
"301",301,1632.43786682222
"302",302,1798.33120065437
"303",303,2042.97687067859
"304",304,1709.46134320384
"305",305,1994.16383884826
"306",306,2006.74810697393
"307",307,1563.32055458541
"308",308,1534.41526433771
"309",309,1410.2775434272
"310",310,1754.80841257215
"311",311,1510.70579381711
"312",312,1564.62502174054
"313",313,1636.3486889851
"314",314,1336.32306408652
"315",315,1697.63206021442
"316",316,1563.35260657069
"317",317,1678.77827749466
"318",318,1272.94865440782
"319",319,1550.41925312723
"320",320,1860.84979405721
"321",321,1461.81174249078
"322",322,1436.40295322872
"323",323,1688.89601495841
"324",324,1719.43246068188
"325",325,1564.33899458648
"326",326,1528.00591863362
"327",327,1689.49219355494
"328",328,1267.19078989053
"329",329,1708.95689045437
"330",330,1280.33891111701
"331",331,1333.56411734363
"332",332,1392.59133878887
"333",333,1796.2733546099
"334",334,1687.62237217722
"335",335,1567.48971864998
"336",336,1600.45119428398
"337",337,1588.06132573709
"338",338,1530.968534323
"339",339,1342.58882445599
"340",340,1866.70342570331
"341",341,1366.56505589987
"342",342,1615.38850467651
"343",343,1394.56798608875
"344",344,1648.43702073727
"345",345,1481.83695057724
"346",346,1338.96642919927
"347",347,1767.27765009503
"348",348,1335.8706368122
"349",349,1606.20333952811
"350",350,1911.69110749361
"351",351,1175.06927009318
"352",352,1314.88589638803
"353",353,1889.08665508886
"354",354,1630.92254988426
"355",355,1547.03219805578
"356",356,1792.36893702591
"357",357,1382.78003123482
"358",358,1826.60503798415
"359",359,1671.97368386101
"360",360,1297.99416433183
"361",361,1214.16319393162
"362",362,1732.53016820786
"363",363,1644.68780731995
"364",364,1619.81423902013
"365",365,1802.74843236159
"366",366,1428.93082883681
"367",367,1556.35320950077
"368",368,1426.32527200174
"369",369,1310.28686372351
"370",370,1544.57216540337
"371",371,1424.51652451395
"372",372,1600.50810797959
"373",373,1324.18463156079
"374",374,1524.18430234266
"375",375,1658.51763858857
"376",376,1518.14776911061
"377",377,1305.32183964814
"378",378,1608.58568511186
"379",379,1421.2421111806
"380",380,1525.65556948227
"381",381,1112.22149541329
"382",382,1604.76544826316
"383",383,1335.06803554388
"384",384,1251.46336142512
"385",385,1557.08690290824
"386",386,1579.80823715154
"387",387,1294.59405301173
"388",388,1407.76295814414
"389",389,1608.43972298433
"390",390,877.012507656944
"391",391,1355.25271896485
"392",392,1365.94852666863
"393",393,1395.95420451753
"394",394,1519.81618968493
"395",395,1434.38760794495
"396",396,1208.23398267872
"397",397,1273.99062155548
"398",398,1486.54312110474
"399",399,1380.54897204026
"400",400,1507.19494214853
"401",401,1373.12012133419
"402",402,1450.75733615068
"403",403,1495.20115670622
"404",404,1705.70689852692
"405",405,935.435180057669
"406",406,1463.45420542136
"407",407,1617.49956312494
"408",408,1492.02996535835
"409",409,1374.16499794278
"410",410,1254.25619185232
"411",411,1644.84824825304
"412",412,1284.43173705657
"413",413,1439.89235126846
"414",414,966.906333446567
"415",415,1435.84344913152
"416",416,1394.13638539331
"417",417,1898.84807846817
"418",418,1293.55212180591
"419",419,1563.10543696025
"420",420,1510.86777436465
"421",421,1423.08219314082
"422",422,1800.56297455436
"423",423,1461.01699167105
"424",424,1119.28960158133
"425",425,1225.25834522908
"426",426,1177.41734534958
"427",427,1236.89091162296
"428",428,1790.38103714609
"429",429,1392.24451704646
"430",430,1384.24604220836
"431",431,1634.13025273073
"432",432,1514.83270531041
"433",433,1304.03729143658
"434",434,1432.43953119636
"435",435,1259.50208503276
"436",436,1530.99276870889
"437",437,1314.64367614045
"438",438,1487.19109400863
"439",439,1289.92286178514
"440",440,1209.42698385281
"441",441,1277.08765377133
"442",442,1274.88850997613
"443",443,1307.05443890063
"444",444,1015.35150958416
"445",445,1269.01871984679
"446",446,1073.38816012909
"447",447,1256.17556333689
"448",448,1395.40874457161
"449",449,1370.92579957695
"450",450,975.524872103648
"451",451,1328.8938421194
"452",452,1187.08730229671
"453",453,1239.0859911479
"454",454,1395.97648051751
"455",455,1507.3135819346
"456",456,1468.85650823117
"457",457,1524.91409522763
"458",458,1125.81552396307
"459",459,1062.1986097959
"460",460,1435.2166125741
"461",461,1617.09807462596
"462",462,1305.74766189782
"463",463,1381.47346808189
"464",464,1307.54159459535
"465",465,1285.70438532106
"466",466,1051.06423751499
"467",467,959.460187908063
"468",468,1396.73645745444
"469",469,883.59115873819
"470",470,1027.73787421343
"471",471,1513.07469742098
"472",472,960.668273153137
"473",473,1779.05161533017
"474",474,1187.85302092879
"475",475,1205.34646571533
"476",476,1138.73964693111
"477",477,1062.14814312726
"478",478,1386.42025506402
"479",479,1044.66391713398
"480",480,1232.9764111453
"481",481,1279.37348284101
"482",482,1332.18388147246
"483",483,1293.90773173886
"484",484,1061.39356274694
"485",485,1411.96747167505
"486",486,775.09926539946
"487",487,1450.98380262644
"488",488,978.556328609904
"489",489,1394.97847570844
"490",490,1402.74610143305
"491",491,1005.31875642231
"492",492,1193.95659834357
"493",493,1498.15307294589
"494",494,1446.44960923299
"495",495,1446.7407052079
"496",496,1552.04991871948
"497",497,1005.9876284796
"498",498,826.534582257082
"499",499,1047.33389301221
"500",500,1215.3368723531
"501",501,1381.12519461882
"502",502,1121.29707129148
"503",503,1266.50841180999
"504",504,1034.21941462923
"505",505,1018.86798090772
"506",506,1159.5615191272
"507",507,889.514483084243
"508",508,1268.72721512254
"509",509,1266.73881718694
"510",510,1049.5675072672
"511",511,1536.29570806872
"512",512,1636.04430547879
"513",513,1376.50122451451
"514",514,1054.89920765893
"515",515,1105.8005812686
"516",516,854.631265252473
"517",517,1106.02060716719
"518",518,1003.762293516
"519",519,1149.12764029064
"520",520,979.488833578033
"521",521,1009.19006615106
"522",522,1354.0436576365
"523",523,1029.15597448764
"524",524,1159.71483545718
"525",525,1356.55572097356
"526",526,1350.94099398615
"527",527,1275.81657363373
"528",528,994.352927819926
"529",529,1256.68317971188
"530",530,899.91521868128
"531",531,1245.75802370661
"532",532,1049.58222051467
"533",533,1237.45828057394
"534",534,1568.95688228972
"535",535,1275.46355053137
"536",536,1259.04115561924
"537",537,897.949315967782
"538",538,1105.27547478486
"539",539,979.850683300068
"540",540,986.269978342989
"541",541,1218.8480026157
"542",542,877.721977272157
"543",543,1029.90469972967
"544",544,1303.73004527083
"545",545,1217.09825757791
"546",546,1239.37913289045
"547",547,1133.63912112654
"548",548,1204.12773644637
"549",549,640.865028189401
"550",550,1164.79572672415
"551",551,860.923138424599
"552",552,1205.37338581374
"553",553,812.17856874823
"554",554,1264.28975967959
"555",555,920.388137986667
"556",556,411.943409365061
"557",557,1232.4992816417
"558",558,1148.08537654061
"559",559,993.848835436853
"560",560,806.513128585713
"561",561,1021.36636025349
"562",562,654.68729541273
"563",563,1310.6349081232
"564",564,1057.55798441367
"565",565,934.524429254635
"566",566,887.764648468414
"567",567,1047.38358868767
"568",568,1291.12629491045
"569",569,727.805950198131
"570",570,1096.20177602548
"571",571,992.517075139063
"572",572,1022.64761113757
"573",573,834.929135679747
"574",574,1107.9787454265
"575",575,921.165255153465
"576",576,925.180728461694
"577",577,1157.8320049531
"578",578,1092.11822974294
"579",579,955.695481417328
"580",580,928.709275235191
"581",581,977.104362159997
"582",582,970.86613508428
"583",583,1224.80470723168
"584",584,1067.29409419884
"585",585,1000.99075737515
"586",586,1262.8916458316
"587",587,1058.44679528955
"588",588,941.678907228511
"589",589,884.075020664987
"590",590,1134.50837917263
"591",591,728.331537008887
"592",592,1177.81607319979
"593",593,1113.79301236113
"594",594,859.465213229708
"595",595,1409.17698325022
"596",596,1392.71524527366
"597",597,1319.88575709857
"598",598,877.418191708185
"599",599,922.346606323777
"600",600,892.701190829703
"601",601,971.08142870745
"602",602,665.833910283878
"603",603,1123.13718027793
"604",604,613.960309212932
"605",605,631.488274735318
"606",606,546.197714885085
"607",607,1451.41248013703
"608",608,926.743401338788
"609",609,1129.88941655756
"610",610,816.190452731257
"611",611,973.302492956829
"612",612,1102.1845371667
"613",613,1164.60298411143
"614",614,1189.24610678472
"615",615,719.218210426927
"616",616,997.184625365412
"617",617,1112.09569739193
"618",618,957.507571407027
"619",619,1100.49572730729
"620",620,521.757857931765
"621",621,630.951989775589
"622",622,1119.30870725405
"623",623,1203.7192775547
"624",624,1157.30919501215
"625",625,1385.10740026376
"626",626,728.090832651548
"627",627,970.219324485858
"628",628,914.035609086342
"629",629,1237.6858531013
"630",630,1224.5708142289
"631",631,789.319052299695
"632",632,959.063919332486
"633",633,695.54433576008
"634",634,656.162103231682
"635",635,1216.45608001851
"636",636,905.890488623467
"637",637,1214.60408727055
"638",638,1205.17017857246
"639",639,866.155383807691
"640",640,1073.89850886837
"641",641,1029.71982074054
"642",642,499.338430365306
"643",643,1101.94978220312
"644",644,778.377078061243
"645",645,1359.27192126647
"646",646,785.535922570304
"647",647,1358.95915637407
"648",648,1201.44283046995
"649",649,1023.13662090847
"650",650,1024.72834558965
"651",651,757.069610991678
"652",652,1183.85536440278
"653",653,753.272835343352
"654",654,872.988150839483
"655",655,773.16198241459
"656",656,644.359396229195
"657",657,809.947080794499
"658",658,798.196413113718
"659",659,810.790306616182
"660",660,1006.84568081661
"661",661,1087.82058887666
"662",662,753.671061117118
"663",663,863.405684013016
"664",664,834.054824177956
"665",665,918.428534111998
"666",666,1043.11825778301
"667",667,1206.48991894461
"668",668,912.903694093082
"669",669,648.854154597159
"670",670,745.082510947273
"671",671,855.427263300382
"672",672,1131.68318273108
"673",673,725.804348807243
"674",674,795.521995267973
"675",675,974.253569813274
"676",676,987.836961665302
"677",677,932.113828381048
"678",678,528.374253306871
"679",679,1092.62605893782
"680",680,646.81486266879
"681",681,707.475448185993
"682",682,1006.53074688927
"683",683,879.904827306605
"684",684,959.403968987097
"685",685,988.31241216683
"686",686,1052.47138170371
"687",687,871.859782003836
"688",688,797.841928865092
"689",689,1088.54415383847
"690",690,655.635288119933
"691",691,370.647240380803
"692",692,685.29551688774
"693",693,1040.49256517292
"694",694,1156.95646623217
"695",695,966.954832803371
"696",696,1067.93488637827
"697",697,752.931234329522
"698",698,937.506343074655
"699",699,729.695512903942
"700",700,927.171936259111
"701",701,1236.59337087416
"702",702,545.782332040282
"703",703,948.566741657986
"704",704,1079.36870711817
"705",705,543.54195264048
"706",706,1227.45819922011
"707",707,835.698111888297
"708",708,1263.17963081424
"709",709,770.261333728865
"710",710,929.658494161495
"711",711,887.51587179548
"712",712,667.657618577853
"713",713,1008.27544629114
"714",714,802.227065629718
"715",715,1129.63108295596
"716",716,401.233873185651
"717",717,879.018916543216
"718",718,984.734225742499
"719",719,896.042100680332
"720",720,844.715775904158
"721",721,966.114573140297
"722",722,591.501340183525
"723",723,678.198362686866
"724",724,729.912679997856
"725",725,473.442436253849
"726",726,641.587928861199
"727",727,853.403244419453
"728",728,830.540709602908
"729",729,1162.46372914961
"730",730,758.057398610085
"731",731,1164.82423171842
"732",732,894.55504728086
"733",733,456.508664007879
"734",734,956.373759497291
"735",735,691.654283289687
"736",736,830.917142766605
"737",737,607.070858562001
"738",738,980.501683716669
"739",739,1082.5015728096
"740",740,623.829247474371
"741",741,1127.98173432497
"742",742,653.81057804206
"743",743,723.812524609632
"744",744,1133.89407760869
"745",745,916.53487462232
"746",746,705.050442989631
"747",747,1027.43039569068
"748",748,789.27327345584
"749",749,647.974177599364
"750",750,1163.35470765274
"751",751,861.254257460921
"752",752,1119.91691821545
"753",753,840.176037301294
"754",754,967.106780524798
"755",755,920.084555597402
"756",756,888.322566485921
"757",757,958.282158505759
"758",758,633.333050685865
"759",759,686.539970003222
"760",760,703.178431746801
"761",761,523.609776496729
"762",762,834.45858920938
"763",763,546.172694191719
"764",764,606.916647391799
"765",765,792.378591050774
"766",766,834.330407400136
"767",767,779.561568223016
"768",768,752.6667394381
"769",769,923.789752649162
"770",770,732.586887637841
"771",771,1162.35160847961
"772",772,1002.68808621634
"773",773,998.258766251607
"774",774,987.37998653729
"775",775,961.505028421027
"776",776,1035.75554699341
"777",777,885.848173932594
"778",778,663.043784413707
"779",779,514.737999705846
"780",780,291.227194731123
"781",781,696.298569738353
"782",782,952.689775660236
"783",783,788.972436392441
"784",784,804.561176882979
"785",785,826.179060365186
"786",786,556.575113605753
"787",787,598.902409986319
"788",788,577.001780344468
"789",789,521.422280930517
"790",790,705.968125652331
"791",791,1114.31725517986
"792",792,779.081847161074
"793",793,574.823164736358
"794",794,402.296815509346
"795",795,625.349269790605
"796",796,1046.19149530114
"797",797,633.938974645647
"798",798,889.70839019084
"799",799,861.301251980286
"800",800,926.521793001681
"801",801,894.303243071881
"802",802,850.184934718919
"803",803,668.424796335956
"804",804,919.20205330492
"805",805,777.315727008675
"806",806,781.002185104744
"807",807,777.550984138983
"808",808,815.322240101801
"809",809,732.173219013754
"810",810,767.612363648108
"811",811,588.81367887581
"812",812,646.391798743323
"813",813,615.315530668924
"814",814,810.464886186678
"815",815,857.575759593853
"816",816,930.430468297396
"817",817,656.675350730565
"818",818,777.499774407004
"819",819,435.169523037303
"820",820,903.844723454499
"821",821,645.835278813944
"822",822,807.50496116325
"823",823,638.473849395767
"824",824,960.613837545984
"825",825,1082.91311888243
"826",826,572.578180760841
"827",827,999.221485143657
"828",828,466.015371012918
"829",829,727.172635086621
"830",830,1077.82876258765
"831",831,790.094568718348
"832",832,787.251552076655
"833",833,574.930258466997
"834",834,952.05540519528
"835",835,938.957924280122
"836",836,526.906931740374
"837",837,1158.88973686994
"838",838,445.120092153788
"839",839,770.438533370997
"840",840,410.301980828628
"841",841,827.368508474675
"842",842,514.163579150025
"843",843,1021.11353142683
"844",844,444.184440959736
"845",845,919.315332006822
"846",846,655.877953750445
"847",847,1126.44224352667
"848",848,608.18490470061
"849",849,647.897321836497
"850",850,1191.91283158603
"851",851,974.777996713957
"852",852,555.797293086754
"853",853,793.820240967071
"854",854,459.431098860168
"855",855,839.707082694219
"856",856,1008.43675583897
"857",857,508.442909693623
"858",858,794.66114355125
"859",859,762.765158958259
"860",860,579.932791971524
"861",861,1052.20424702429
"862",862,698.89768552388
"863",863,710.231793728783
"864",864,338.484742421521
"865",865,953.777003309582
"866",866,810.674733351579
"867",867,986.803256091051
"868",868,334.428775867887
"869",869,489.437630240207
"870",870,326.021906724683
"871",871,652.386577896005
"872",872,662.003170590197
"873",873,941.475264390432
"874",874,771.134815324823
"875",875,474.950885695907
"876",876,1191.62169354142
"877",877,716.170749350186
"878",878,729.837188387947
"879",879,695.260716704607
"880",880,974.237698234871
"881",881,531.695788381542
"882",882,788.794384594661
"883",883,685.117126881639
"884",884,896.632463974919
"885",885,968.540073428022
"886",886,567.385923544544
"887",887,625.378999903701
"888",888,979.236482190036
"889",889,266.598645917426
"890",890,412.309688957995
"891",891,447.893436198557
"892",892,913.621948383149
"893",893,517.183845660105
"894",894,690.044126967882
"895",895,360.534459336018
"896",896,537.38129921784
"897",897,1210.6773391848
"898",898,753.323638155256
"899",899,1084.96682694869
"900",900,838.207776210134
"901",901,841.80367693946
"902",902,688.87886959574
"903",903,534.319918528817
"904",904,574.230488631665
"905",905,720.523785311005
"906",906,572.00924864844
"907",907,634.224179714122
"908",908,969.183025213586
"909",909,761.183998586917
"910",910,779.800480274386
"911",911,524.897394079669
"912",912,583.031763194917
"913",913,720.468653917619
"914",914,702.912716545663
"915",915,841.58287057301
"916",916,580.181788912888
"917",917,626.13252161147
"918",918,625.955698265191
"919",919,558.003843869481
"920",920,583.318201109135
"921",921,623.683824277249
"922",922,480.015779370603
"923",923,623.386210180934
"924",924,557.739823449377
"925",925,739.629823578305
"926",926,490.796495916089
"927",927,406.331848803511
"928",928,759.15531935385
"929",929,801.850080560081
"930",930,571.921073253081
"931",931,625.411430006553
"932",932,363.074334782629
"933",933,630.728335597074
"934",934,558.022319902965
"935",935,795.088335856058
"936",936,476.434984756968
"937",937,334.795134376332
"938",938,957.915059111886
"939",939,1056.08347821003
"940",940,567.220146881081
"941",941,819.939625013296
"942",942,571.093373330762
"943",943,596.629860574303
"944",944,786.096585959637
"945",945,533.399873656176
"946",946,302.727382627058
"947",947,604.178232459404
"948",948,783.219403024292
"949",949,374.555447088283
"950",950,715.380170904166
"951",951,156.584380146264
"952",952,581.307332951798
"953",953,897.941762686696
"954",954,518.58706665462
"955",955,980.486154712679
"956",956,455.555550032857
"957",957,423.407698646625
"958",958,657.647823361082
"959",959,866.506621059202
"960",960,567.737017398878
"961",961,795.170819855056
"962",962,633.036156522298
"963",963,1085.35197146086
"964",964,920.324033063015
"965",965,496.469614435678
"966",966,602.658542365038
"967",967,646.390381754587
"968",968,941.01124240049
"969",969,574.430230166638
"970",970,462.245165769098
"971",971,704.766095026376
"972",972,662.677394895606
"973",973,520.983049908264
"974",974,1066.95393716414
"975",975,659.241037174279
"976",976,1051.60303081847
"977",977,471.825672244174
"978",978,706.578427706806
"979",979,966.887288712856
"980",980,733.511311368904
"981",981,753.442150232954
"982",982,663.95348658863
"983",983,288.483192768381
"984",984,466.747934143332
"985",985,737.761061251415
"986",986,382.144305941367
"987",987,810.464765529767
"988",988,1094.80409647164
"989",989,450.522526140491
"990",990,493.366045567403
"991",991,655.299960265259
"992",992,599.890376893212
"993",993,401.071156654755
"994",994,691.076367461305
"995",995,427.701898056972
"996",996,835.901427015726
"997",997,496.54815744691
"998",998,627.155248179966
"999",999,651.985455878586
"1000",1000,709.060951693008
"1001",1001,553.568078681668
"1002",1002,490.739292920842
"1003",1003,601.994449351463
"1004",1004,591.203362499501
"1005",1005,515.564944112101
"1006",1006,561.208611615137
"1007",1007,822.010463719235
"1008",1008,613.057222832405
"1009",1009,556.031974602346
"1010",1010,865.672951740075
"1011",1011,479.30901409165
"1012",1012,688.855932267476
"1013",1013,477.80616955568
"1014",1014,541.008727820934
"1015",1015,951.209397997442
"1016",1016,559.264106859692
"1017",1017,1153.14629371111
"1018",1018,1007.03824178103
"1019",1019,513.329265934352
"1020",1020,950.329967018019
"1021",1021,304.242433112872
"1022",1022,761.117104165926
"1023",1023,500.503328550523
"1024",1024,743.476549050931
"1025",1025,876.707409475834
"1026",1026,554.281399349466
"1027",1027,684.141688648196
"1028",1028,757.9194536276
"1029",1029,548.308757942256
"1030",1030,340.590251887445
"1031",1031,946.26105692035
"1032",1032,695.762335243394
"1033",1033,755.508277088224
"1034",1034,277.154831321461
"1035",1035,402.779975697907
"1036",1036,465.146889328901
"1037",1037,715.616286188036
"1038",1038,770.579250820301
"1039",1039,451.800182776395
"1040",1040,621.933873485649
"1041",1041,745.134563397769
"1042",1042,560.840114967277
"1043",1043,1085.41859187394
"1044",1044,791.205870957225
"1045",1045,452.696611400505
"1046",1046,632.339828264735
"1047",1047,844.455907050693
"1048",1048,579.307624488312
"1049",1049,977.33512582977
"1050",1050,768.893282518566
"1051",1051,466.765925022746
"1052",1052,617.82002194161
"1053",1053,600.584987509906
"1054",1054,351.821372480082
"1055",1055,705.871559399261
"1056",1056,638.168700284423
"1057",1057,808.954654903257
"1058",1058,552.860715906626
"1059",1059,741.400886286995
"1060",1060,604.407562696187
"1061",1061,345.956278826925
"1062",1062,697.663587447072
"1063",1063,595.859283562784
"1064",1064,739.251949559203
"1065",1065,687.996275909083
"1066",1066,418.856941160726
"1067",1067,451.703221308695
"1068",1068,880.243185477408
"1069",1069,1116.33595637068
"1070",1070,563.694370882558
"1071",1071,639.987837827399
"1072",1072,295.922120448292
"1073",1073,561.393097886037
"1074",1074,687.001361930098
"1075",1075,721.761914437334
"1076",1076,459.493676068584
"1077",1077,669.268473864298
"1078",1078,729.435985075028
"1079",1079,496.56905083346
"1080",1080,944.305179152732
"1081",1081,379.426384867111
"1082",1082,742.92828734555
"1083",1083,891.033345230359
"1084",1084,612.874522018553
"1085",1085,764.068912626602
"1086",1086,772.468069519459
"1087",1087,817.910674572657
"1088",1088,833.842807406538
"1089",1089,933.095979664704
"1090",1090,416.440913467609
"1091",1091,301.225450985393
"1092",1092,639.324950271249
"1093",1093,855.436305977746
"1094",1094,943.368226866107
"1095",1095,812.162318192695
"1096",1096,634.773717300498
